"TABLA 30 ""OCUPACIÓN APLICABLE A LOS EMPLEADORES DEL SECTOR PRIVADO"".",,,,,,,,,,,,
"Dependiendo de la Categoría Ocupacional que se seleccione, se habilitarán los códigos de Ocupación.",,,,,,,,,,,,
(1) Código que puede ser asumido para la Categoría Ocupacional y (0) No se habilita el registro de esta Ocupación para la Categoría Ocupacional. ,,,,,,,,,,,,
Código,NOMBRE,Ejecutivo,Empleado,Obrero,,,,,,,,
221006,"INGENIERO ELECTRICISTA, ILUMINACION",1,1,0,,,,,,,,
221007,"INGENIERO ELECTRICISTA, LINEAS ELECTRICAS",1,1,0,,,,,,,,
221008,"INGENIERO ELECTRICISTA, PRODUCCION DE ENERGIA",1,1,0,,,,,,,,
221009,"INGENIERO ELECTRICISTA, PRODUCCION DE ENERGIA ELECTRICA",1,1,0,,,,,,,,
221010,"INGENIERO ELECTRICISTA, TRACCION ELECTRICA",1,1,0,,,,,,,,
221011,"INGENIERO ELECTRICISTA, TRANSPORTE DE CORRIENTE ELECTRICA",1,1,0,,,,,,,,
221012,"INGENIERO ELECTRICISTA, TRANSPORTE Y DISTRIBUCION ENERGIA",1,1,0,,,,,,,,
221013,TECNOLOGO ELECTRICIDAD,1,1,0,,,,,,,,
221014,"INGENIERO ELECTRONICO, CONSTRUCCION DE COMPUTADORAS",1,1,0,,,,,,,,
221015,INGENIERO DE ORDENADORES ELECTRONICOS,1,1,0,,,,,,,,
221016,INGENIERO DE CONTROLES INDUSTRIALES Y ELECTRONICA,1,1,0,,,,,,,,
221017,"INGENIERO ELECTRONICO, SEMICONDUCTORES",1,1,0,,,,,,,,
221018,INGENIERO DE CALCULADORAS ELECTRONICAS,1,1,0,,,,,,,,
221019,INGENIERO ELECTRONICO,1,1,0,,,,,,,,
221020,INGENIERO TELECOMUNICACIONES,1,1,0,,,,,,,,
221021,INGENIERO TELECOMUNICACIONES/RADAR,1,1,0,,,,,,,,
221022,INGENIERO TELECOMUNICACIONES/RADIO,1,1,0,,,,,,,,
221023,INGENIERO TELECOMUNICACIONES/SISTEMAS DE SEÐALES,1,1,0,,,,,,,,
221024,INGENIERO TELECOMUNICACIONES/TELEFONOS,1,1,0,,,,,,,,
221025,INGENIERO TELECOMUNICACIONES/TELEGRAFOS,1,1,0,,,,,,,,
221026,INGENIERO TELECOMUNICACIONES/TELEVISION,1,1,0,,,,,,,,
222001,INGENIERO MECANICO,1,1,0,,,,,,,,
222002,"INGENIERO MECANICO, AERONAUTICA",1,1,0,,,,,,,,
222003,"INGENIERO MECANICO, AGRICULTURA (ING. AGRICOLA)",1,1,0,,,,,,,,
222004,"INGENIERO MECANICO, AUTOMOTORES",1,1,0,,,,,,,,
222005,"INGENIERO MECANICO, AUTOMOVILES",1,1,0,,,,,,,,
222006,"INGENIERO MECANICO, CALEFACCION, VENTILACION Y REFRIGERACIO",1,1,0,,,,,,,,
222007,"INGENIERO MECANICO, CLIMATIZACION",1,1,0,,,,,,,,
222008,"INGENIERO MECANICO, CONSTRUCCION NAVAL",1,1,0,,,,,,,,
222009,"INGENIERO MECANICO, ENERGIA NUCLEAR",1,1,0,,,,,,,,
222010,INGENIERO MECANICO Y ELECTRICISTA,1,1,0,,,,,,,,
222011,"INGENIERO MECANICO, MAQUINARIA Y HERRAMIENTAS INDUSTRIALES",1,1,0,,,,,,,,
222012,"INGENIERO MECANICO, MOTORES A REACCION",1,1,0,,,,,,,,
222013,"INGENIERO MECANICO, MOTORES DIESEL Y/O PROPULSION A CHORRO",1,1,0,,,,,,,,
222014,"INGENIERO MECANICO, MOTORES DE COMBUSTION INTERNA",1,1,0,,,,,,,,
222015,"INGENIERO MECANICO, MOTORES MARINOS",1,1,0,,,,,,,,
222016,"INGENIERO MECANICO, MOTORES/EQUIPO PARA BARCOS",1,1,0,,,,,,,,
222017,"INGENIERO MECANICO, MOTORES/EXCEPTO LOS MARINOS",1,1,0,,,,,,,,
222018,"INGENIERO MECANICO, MOTORES/LOCOMOTORAS A VAPOR",1,1,0,,,,,,,,
222019,"INGENIERO MECANICO, DE FLUIDOS",1,1,0,,,,,,,,
222020,"INGENIERO MECANICO, TURBINAS DE GAS",1,1,0,,,,,,,,
222021,"INGENIERO, CALEFACCION, VENTILACION Y REFRIGERACION",1,1,0,,,,,,,,
222022,"INGENIERO, CLIMATIZACION",1,1,0,,,,,,,,
222023,"INGENIERO, CONSTRUCCION AERONAUTICA",1,1,0,,,,,,,,
222024,"INGENIERO, CONSTRUCCION DE AUTOMOVILES",1,1,0,,,,,,,,
222025,"INGENIERO, CONSTRUCCION NAVAL",1,1,0,,,,,,,,
222026,"INGENIERO, FRIO INDUSTRIAL",1,1,0,,,,,,,,
222027,"INGENIERO, MAQUINARIA Y HERRAMIENTAS INDUSTRIALES",1,1,0,,,,,,,,
223001,INGENIERO BIOQUIMICO INDUSTRIAL,1,1,0,,,,,,,,
223002,INGENIERO QUIMICO EN INDUSTRIA QUIMICA,1,1,0,,,,,,,,
223003,"INGENIERO QUIMICO, ALIMENTOS Y BEBIDAS",1,1,0,,,,,,,,
223004,"INGENIERO QUIMICO, ANTIBIOTICOS",1,1,0,,,,,,,,
223005,"INGENIERO QUIMICO, EXPLOSIVOS",1,1,0,,,,,,,,
223006,"INGENIERO QUIMICO, CARBURANTES/REFINERIA DE PETROLEO",1,1,0,,,,,,,,
223007,"INGENIERO QUIMICO, CAUCHO",1,1,0,,,,,,,,
223008,"INGENIERO QUIMICO, COLORES Y PINTURAS",1,1,0,,,,,,,,
223009,"INGENIERO QUIMICO, FABRICACION",1,1,0,,,,,,,,
223010,"INGENIERO QUIMICO, FIBRAS TEXTILES (ING. TEXTIL)",1,1,0,,,,,,,,
223011,"INGENIERO QUIMICO, GAS/PRODUCCION Y DISTRIBUCION",1,1,0,,,,,,,,
223012,"INGENIERO QUIMICO, MATERIAL PLASTICO",1,1,0,,,,,,,,
223013,"INGENIERO QUIMICO, PAPEL",1,1,0,,,,,,,,
223014,"INGENIERO QUIMICO, PERFUMISTA",1,1,0,,,,,,,,
223015,"INGENIERO QUIMICO, PETROLEO Y GAS NATURAL",1,1,0,,,,,,,,
223016,"INGENIERO QUIMICO, TECNOLOGIA DE LOS COMBUSTIBLES",1,1,0,,,,,,,,
223017,"INGENIERO QUIMICO, OTROS",1,1,0,,,,,,,,
223018,"INGENIERO, PETROQUIMICO",1,1,0,,,,,,,,
224001,INGENIERO METALURGICO,1,1,0,,,,,,,,
224002,"INGENIERO METALURGICO, MINERALES RADIACTIVOS Y FUNDICION",1,1,0,,,,,,,,
224003,"INGENIERO METALURGICO, PRODUCCION Y AFINO/METALES",1,1,0,,,,,,,,
224004,"INGENIERO METALURGICO, TRATAMIENTO DE LOS METALES",1,1,0,,,,,,,,
224005,"INGENIERO, METALURGICO/OTROS",1,1,0,,,,,,,,
225001,"INGENIERO, MINAS",1,1,0,,,,,,,,
225002,"INGENIERO, MINAS/CARBON",1,1,0,,,,,,,,
225003,"INGENIERO, MINAS/MINERALES METALICOS",1,1,0,,,,,,,,
225004,"INGENIERO, MINAS/MINERALES NO METALICOS",1,1,0,,,,,,,,
225005,"INGENIERO, MINAS/PETROLEO Y GAS NATURAL",1,1,0,,,,,,,,
225006,"INGENIERO, PERFORACION/POZOS DE PETROLEO Y DE GAS",1,1,0,,,,,,,,
225007,"INGENIERO, SIDERURGICO",1,1,0,,,,,,,,
225008,"INGENIERO DE MINAS, OTROS",1,1,0,,,,,,,,
226001,AGRIMENSOR,1,1,0,,,,,,,,
226002,"AGRIMENSOR, AEROFOTOGRAFO",1,1,0,,,,,,,,
226003,"AGRIMENSOR, MARINA",1,1,0,,,,,,,,
226004,"AGRIMENSOR, GEODESICO",1,1,0,,,,,,,,
226005,"AGRIMENSOR, HIDROGRAFICO",1,1,0,,,,,,,,
226006,"AGRIMENSOR, MINAS",1,1,0,,,,,,,,
226007,"AGRIMENSOR, TOPOGRAFIA",1,1,0,,,,,,,,
226008,"AGRIMENSOR, TOPOGRAFIA AEREA",1,1,0,,,,,,,,
226009,CARTOGRAFO,1,1,0,,,,,,,,
226010,"CARTOGRAFO, MARINA",1,1,0,,,,,,,,
226011,FOTOGRAMETRISTA Y AEROFOTOGRAMETISTA,1,1,0,,,,,,,,
226012,"TOPOGRAFO, FOTOGEOMETRIA",1,1,0,,,,,,,,
226013,"TOPOGRAFO, HIDROGRAFICO",1,1,0,,,,,,,,
226014,"TOPOGRAFO, (SUELOS)",1,1,0,,,,,,,,
227001,"INGENIERO, ADMINISTRATIVO",1,1,0,,,,,,,,
227002,"INGENIERO, SISTEMAS/EXCEPTO INFORMATICOS",1,1,0,,,,,,,,
227003,"CREADOR, SISTEMAS/EXCEPTO INFORMATICOS",1,1,0,,,,,,,,
227004,"INGENIERO CONSULTOR, ORGANIZACION INDUSTRIAL",1,1,0,,,,,,,,
227005,INGENIERO INDUSTRIAL,1,1,0,,,,,,,,
227006,"INGENIERO INDUSTRIAL, HIGIENE Y SEGURIDAD INDUSTRIAL",1,1,0,,,,,,,,
227007,"INGENIERO, ORGANIZACION DE ESTUDIO DE TIEMPOS Y MOVIMIENTOS",1,1,0,,,,,,,,
227008,"INGENIERO, ORGANIZACION INDUSTRIAL",1,1,0,,,,,,,,
227009,"INGENIERO, ORGANIZACION Y METODOS",1,1,0,,,,,,,,
227010,"INGENIERO, ORGANIZACION CALCULO DE COSTOS",1,1,0,,,,,,,,
227011,"INGENIERO, ORGANIZACION Y PLANIFICACION DE EMPRESAS",1,1,0,,,,,,,,
228001,INGENIERO PESQUERO,1,1,0,,,,,,,,
229001,"INGENIERO, CUERO Y CALZADO",1,1,0,,,,,,,,
229002,"INGENIERO, CERAMICA Y VIDRIOS",1,1,0,,,,,,,,
229003,"INGENIERO, CONTROL DE CALIDAD",1,1,0,,,,,,,,
229004,"INGENIERO, INDUSTRIAS ALIMENTARIAS",1,1,0,,,,,,,,
229005,"INGENIERO, INDUSTRIAS DE PAPEL",1,1,0,,,,,,,,
229006,"INGENIERO, MEDIO AMBIENTE",1,1,0,,,,,,,,
229007,"INGENIERO, PRODUCCION",1,1,0,,,,,,,,
229008,"INGENIERO, PLANIFICADOR DE TRAFICO",1,1,0,,,,,,,,
229009,"INGENIERO, TOPOGRAFO",1,1,0,,,,,,,,
229010,"INGENIERO, DE VUELO",1,1,0,,,,,,,,
229011,INGENIERO (NO CLASIFICADO EN OTRAS CLASIFICACIONES),1,1,0,,,,,,,,
231001,BACTERIOLOGO,1,1,0,,,,,,,,
231002,"BACTERIOLOGO, AGRICULTURA",1,1,0,,,,,,,,
231003,"BACTERIOLOGO, ALIMENTACION",1,1,0,,,,,,,,
231004,"BACTERIOLOGO, FARMACIA",1,1,0,,,,,,,,
231005,"BACTERIOLOGO, INDUSTRIA",1,1,0,,,,,,,,
231006,"BACTERIOLOGO, INDUSTRIA, LACTEAS",1,1,0,,,,,,,,
231007,"BACTERIOLOGO, MEDICINA",1,1,0,,,,,,,,
231008,"BACTERIOLOGO, MEDICINA/VETERINARIA",1,1,0,,,,,,,,
231009,"BACTERIOLOGO, PESCA",1,1,0,,,,,,,,
231010,"BACTERIOLOGO, SUELOS",1,1,0,,,,,,,,
231011,BIOLOGO,1,1,0,,,,,,,,
231012,BIOLOGO MOLECULAR,1,1,0,,,,,,,,
231013,"BIOLOGO, FAUNA DE AGUA DULCE",1,1,0,,,,,,,,
231014,"BIOLOGO, FAUNA MARINA",1,1,0,,,,,,,,
231015,"BIOLOGO, GENETICA",1,1,0,,,,,,,,
231016,"BIOLOGO, HIDROBIOLOGIA",1,1,0,,,,,,,,
231017,BOTANICO,1,1,0,,,,,,,,
231018,"BOTANICO, ECOLOGIA",1,1,0,,,,,,,,
231019,"BOTANICO, ECONOMISTA",1,1,0,,,,,,,,
231020,"BOTANICO, GENETICA",1,1,0,,,,,,,,
231021,"BOTANICO, HISTOLOGIA",1,1,0,,,,,,,,
231022,"BOTANICO, MICOLOGIA",1,1,0,,,,,,,,
231023,"BOTANICO, SUELOS",1,1,0,,,,,,,,
231024,"BOTANICO, TAXONOMIA",1,1,0,,,,,,,,
231025,CITOLOGO,1,1,0,,,,,,,,
231026,"CITOLOGO, BOTANICA",1,1,0,,,,,,,,
231027,"CITOLOGO, ZOOLOGIA",1,1,0,,,,,,,,
231028,ECOLOGISTA,1,1,0,,,,,,,,
231029,"ECOLOGISTA, BOTANICA",1,1,0,,,,,,,,
231030,"ECOLOGISTA, ZOOLOGIA",1,1,0,,,,,,,,
231031,EMBRIOLOGO,1,1,0,,,,,,,,
231032,ENTOMOLOGO,1,1,0,,,,,,,,
231033,GENETISTA,1,1,0,,,,,,,,
231034,"GENETISTA, BOTANICA",1,1,0,,,,,,,,
231035,"GENETISTA, ZOOLOGO",1,1,0,,,,,,,,
231036,HIDROBIOLOGO,1,1,0,,,,,,,,
231037,HISTOLOGO,1,1,0,,,,,,,,
231038,"HISTOLOGO, ANIMALES",1,1,0,,,,,,,,
231039,"HISTOLOGO, PLANTAS",1,1,0,,,,,,,,
231040,ICTIOLOGO,1,1,0,,,,,,,,
231041,MICOLOGO,1,1,0,,,,,,,,
231042,MICROBIOLOGO,1,1,0,,,,,,,,
231043,ORNITOLOGO,1,1,0,,,,,,,,
231044,PARASITOLOGO,1,1,0,,,,,,,,
231045,PISCICULTOR DE LAS CIENCIAS BIOLOGICAS,1,1,0,,,,,,,,
231046,TAXONOMISTA,1,1,0,,,,,,,,
231047,"TAXONOMISTA, ANIMALES",1,1,0,,,,,,,,
231048,"TAXONOMISTA, PLANTAS",1,1,0,,,,,,,,
231049,ZOOLOGO,1,1,0,,,,,,,,
231050,"ZOOLOGO, EMBRIOLOGIA",1,1,0,,,,,,,,
231051,"ZOOLOGO, ENTOMOLOGIA",1,1,0,,,,,,,,
231052,"ZOOLOGO, HISTOLOGIA",1,1,0,,,,,,,,
231053,"ZOOLOGO, ICTIOLOGIA",1,1,0,,,,,,,,
231054,"ZOOLOGO, MAMALOGISTA",1,1,0,,,,,,,,
231055,"ZOOLOGO, ORNITOLOGIA",1,1,0,,,,,,,,
231056,"ZOOLOGO, PARASITOLOGIA",1,1,0,,,,,,,,
231057,"ZOOLOGO, PISCICULTURA",1,1,0,,,,,,,,
231058,"ZOOLOGO, TAXONOMIA",1,1,0,,,,,,,,
232001,ANATOMISTA,1,1,0,,,,,,,,
232002,BIOFISICO,1,1,0,,,,,,,,
232003,BIOQUIMICO,1,1,0,,,,,,,,
232004,EPIDEMIOLOGO,1,1,0,,,,,,,,
232005,FARMACOLOGO,1,1,0,,,,,,,,
232006,FISIOLOGO,1,1,0,,,,,,,,
232007,"FISIOLOGO, ANIMALES",1,1,0,,,,,,,,
232008,"FISIOLOGO, ENDOCRINOLOGIA",1,1,0,,,,,,,,
232009,"FISIOLOGO, EPIDEMIOLOGIA",1,1,0,,,,,,,,
232010,"FISIOLOGO, OTROS",1,1,0,,,,,,,,
232011,HISTOPATOLOGO,1,1,0,,,,,,,,
232012,NEUROPATOLOGO,1,1,0,,,,,,,,
233001,BROMATOLOGOS,1,1,0,,,,,,,,
233002,DIETISTAS-NUTRICIONISTAS,1,1,0,,,,,,,,
234001,AGROLOGO,1,1,0,,,,,,,,
234002,AGRONOMO,1,1,0,,,,,,,,
234003,"AGRONOMO, ARBORICULTOR",1,1,0,,,,,,,,
234004,"AGRONOMO, CONSERVACION DE LA NATURALEZA",1,1,0,,,,,,,,
234005,"AGRONOMO, ECOLOGO",1,1,0,,,,,,,,
234006,"AGRONOMO, EDAFOLOGIA",1,1,0,,,,,,,,
234007,"AGRONOMO, FLORICULTOR",1,1,0,,,,,,,,
234008,"AGRONOMO, HORTICULTURA",1,1,0,,,,,,,,
234009,"AGRONOMO, OLEICULTOR",1,1,0,,,,,,,,
234010,"AGRONOMO, SILVICULTURA",1,1,0,,,,,,,,
234011,INGENIERO AGROINDUSTRIAL,1,1,0,,,,,,,,
234012,INGENIERO AGRONOMO,1,1,0,,,,,,,,
234013,INGENIERO EDAFOLOGO,1,1,0,,,,,,,,
234014,INGENIERO FORESTAL,1,1,0,,,,,,,,
234015,ZOOTECNICO (INCLUYE INGENIEROS),1,1,0,,,,,,,,
235001,ALIENISTA,1,1,0,,,,,,,,
235002,ALOPATA,1,1,0,,,,,,,,
235003,ANESTESISTA,1,1,0,,,,,,,,
235004,CARDIOLOGO,1,1,0,,,,,,,,
235005,CIRUJANO,1,1,0,,,,,,,,
235006,"CIRUJANO, CARDIOLOGIA",1,1,0,,,,,,,,
235007,"CIRUJANO, CIRUGIA GENERAL",1,1,0,,,,,,,,
235008,"CIRUJANO, CIRUGIA PLASTICA",1,1,0,,,,,,,,
235009,"CIRUJANO, NEUROCIRUGIA",1,1,0,,,,,,,,
235010,"CIRUJANO, ORTOPEDIA",1,1,0,,,,,,,,
235011,"CIRUJANO, OSTEOPATA",1,1,0,,,,,,,,
235012,CIRUJANO PLASTICO,1,1,0,,,,,,,,
235013,"CIRUJANO, TORAX",1,1,0,,,,,,,,
235014,DERMATOLOGO,1,1,0,,,,,,,,
235015,GINECOLOGO,1,1,0,,,,,,,,
235016,MEDICO,1,1,0,,,,,,,,
235017,"MEDICO, ACUPUNTURA",1,1,0,,,,,,,,
235018,"MEDICO, ANESTESIA",1,1,0,,,,,,,,
235019,"MEDICO, CARDIOLOGIA",1,1,0,,,,,,,,
235020,"MEDICO, DERMATOLOGIA",1,1,0,,,,,,,,
235021,"MEDICO, ENDOCRINOLOGO",1,1,0,,,,,,,,
235022,"MEDICO, ESTOMATOLOGIA",1,1,0,,,,,,,,
235023,MEDICO FORENSE,1,1,0,,,,,,,,
235024,"MEDICO, GASTROENTEROLOGO",1,1,0,,,,,,,,
235025,"MEDICO, GERIATRA",1,1,0,,,,,,,,
235026,"MEDICO, GINECOLOGIA",1,1,0,,,,,,,,
235027,"MEDICO, LARINGOLOGO",1,1,0,,,,,,,,
235028,"MEDICO, MEDICINA GENERAL",1,1,0,,,,,,,,
235029,"MEDICO, NEFROLOGO",1,1,0,,,,,,,,
235030,"MEDICO, NEUMOLOGO",1,1,0,,,,,,,,
235031,"MEDICO, NEUROLOGO",1,1,0,,,,,,,,
235032,"MEDICO, OBSTETRA",1,1,0,,,,,,,,
235033,"MEDICO, OFTALMOLOGIA (OCULISTA)",1,1,0,,,,,,,,
235034,"MEDICO, OSTEOPATIA",1,1,0,,,,,,,,
235035,"MEDICO, OTORRINOLARINGOLOGIA",1,1,0,,,,,,,,
235036,"MEDICO, PATOLOGO",1,1,0,,,,,,,,
235037,"MEDICO, PEDIATRIA",1,1,0,,,,,,,,
235038,"MEDICO, PSIQUIATRIA",1,1,0,,,,,,,,
235039,"MEDICO, PUERICULTOR",1,1,0,,,,,,,,
235040,"MEDICO, RADIOLOGIA",1,1,0,,,,,,,,
235041,"MEDICO, UROLOGO",1,1,0,,,,,,,,
235042,"MEDICO, VENEREOLOGO",1,1,0,,,,,,,,
235043,NEUROCIRUJANO,1,1,0,,,,,,,,
235044,OFTALMOLOGO,1,1,0,,,,,,,,
235045,"ORTOFONIA, ESPECIALISTA",1,1,0,,,,,,,,
235046,"ORTOPTIA, ESPECIALISTA",1,1,0,,,,,,,,
235047,OTORRINOLARINGOLOGO,1,1,0,,,,,,,,
235048,PEDIATRA,1,1,0,,,,,,,,
235049,PSIQUIATRA,1,1,0,,,,,,,,
236001,"CIRUJANO, BUCODENTAL",1,1,0,,,,,,,,
236002,"CIRUJANO, DENTISTA",1,1,0,,,,,,,,
236003,DENTISTA,1,1,0,,,,,,,,
236004,"DENTISTA, PROTESIS DENTALES",1,1,0,,,,,,,,
236005,"MEDICO, ODONTOLOGO",1,1,0,,,,,,,,
236006,ODONTOLOGO,1,1,0,,,,,,,,
236007,"ODONTOLOGO, ENDODONCIA",1,1,0,,,,,,,,
236008,"ODONTOLOGO, ORTODONCIA",1,1,0,,,,,,,,
236009,"ODONTOLOGO, PEDODONCIA",1,1,0,,,,,,,,
236010,"ODONTOLOGO, PERIODONCIA",1,1,0,,,,,,,,
237001,VETERINARIO,1,1,0,,,,,,,,
237002,"VETERINARIO, CIRUGIA",1,1,0,,,,,,,,
237003,"VETERINARIO, EPIDEMIOLOGIA",1,1,0,,,,,,,,
237004,"VETERINARIO, SALUD PUBLICA, PROFESIONAL",1,1,0,,,,,,,,
237005,"VETERINARIO, OTROS",1,1,0,,,,,,,,
238001,FARMACEUTICO,1,1,0,,,,,,,,
238002,"FARMACEUTICO, COMERCIO",1,1,0,,,,,,,,
238003,"FARMACEUTICO, HOSPITAL",1,1,0,,,,,,,,
238004,QUIMICO-FARMACEUTICO,1,1,0,,,,,,,,
239001,"ENFERMERA, TECNICO",1,1,0,,,,,,,,
239002,"ENFERMERA, TECMICO",1,1,0,,,,,,,,
239003,"ENFERMERA, NIVEL SUPERIOR/CLINICA",1,1,0,,,,,,,,
239004,"ENFERMERA, NIVEL SUPERIOR/CONSULTORIO",1,1,0,,,,,,,,
239005,"ENFERMERA, NIVEL SUPERIOR/HOSPITAL",1,1,0,,,,,,,,
239006,"ENFERMERA, NIVEL SUPERIOR/MATERNIDAD",1,1,0,,,,,,,,
239007,"ENFERMERA, NIVEL SUPERIOR/OBSTETRICIA",1,1,0,,,,,,,,
239008,"ENFERMERO, NIVEL SUPERIOR (DIPLOMADOS)",1,1,0,,,,,,,,
239009,"ENFERMERO, NIVEL SUPERIOR",1,1,0,,,,,,,,
239010,"ENFERMERO, NIVEL SUPERIOR/CLINICA",1,1,0,,,,,,,,
239011,"ENFERMERO, NIVEL SUPERIOR/HOSPITAL",1,1,0,,,,,,,,
241001,"PROFESOR, EDUCACION SUPERIOR",1,1,0,,,,,,,,
241002,"PROFESOR, EDUCACION SUPERIOR/ADMINISTRACION",1,1,0,,,,,,,,
241003,"PROFESOR, EDUCACION SUPERIOR/AGRICULTURA",1,1,0,,,,,,,,
241004,"PROFESOR, EDUCACION SUPERIOR/AGRONOMIA",1,1,0,,,,,,,,
241005,"PROFESOR, EDUCACION SUPERIOR/ANATOMIA",1,1,0,,,,,,,,
241006,"PROFESOR, EDUCACION SUPERIOR/ANTROPOLOGIA",1,1,0,,,,,,,,
241007,"PROFESOR, EDUCACION SUPERIOR/ARQUEOLOGIA",1,1,0,,,,,,,,
241008,"PROFESOR, EDUCACION SUPERIOR/ARQUITECTURA",1,1,0,,,,,,,,
241009,"PROFESOR, EDUCACION SUPERIOR/ARTE DRAMATICO",1,1,0,,,,,,,,
241010,"PROFESOR, EDUCACION SUPERIOR/ARTES INDUSTRIALES",1,1,0,,,,,,,,
241011,"PROFESOR, EDUCACION SUPERIOR/ASTRONOMIA",1,1,0,,,,,,,,
241012,"PROFESOR, EDUCACION SUPERIOR/BACTERIOLOGIA",1,1,0,,,,,,,,
241013,"PROFESOR, EDUCACION SUPERIOR/BELLAS ARTES",1,1,0,,,,,,,,
241014,"PROFESOR, EDUCACION SUPERIOR/BIBLIOTECONOMIA",1,1,0,,,,,,,,
241015,"PROFESOR, EDUCACION SUPERIOR/BIOLOGIA",1,1,0,,,,,,,,
241016,"PROFESOR, EDUCACION SUPERIOR/BIOQUIMICA",1,1,0,,,,,,,,
241017,"PROFESOR, EDUCACION SUPERIOR/BOTANICA",1,1,0,,,,,,,,
241018,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS AGRONOMICAS",1,1,0,,,,,,,,
241019,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS BIOLOGICAS",1,1,0,,,,,,,,
241020,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS ECONOMICAS",1,1,0,,,,,,,,
241021,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS FISICAS Y QUIMICAS",1,1,0,,,,,,,,
241022,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS FORENSES",1,1,0,,,,,,,,
241023,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MATEMATICAS",1,1,0,,,,,,,,
241024,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MECANICAS",1,1,0,,,,,,,,
241025,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MEDICAS",1,1,0,,,,,,,,
241026,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MILITARES",1,1,0,,,,,,,,
241027,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS POLITICAS",1,1,0,,,,,,,,
241028,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS SOCIALES",1,1,0,,,,,,,,
241029,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS",1,1,0,,,,,,,,
241030,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (ELECTRICIDA",1,1,0,,,,,,,,
241031,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (ELECTRONICA",1,1,0,,,,,,,,
241032,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (INGENIERIA",1,1,0,,,,,,,,
241033,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (QUIMICA)",1,1,0,,,,,,,,
241034,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TECNOLOGIA",1,1,0,,,,,,,,
241035,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TECNOLOGIA)",1,1,0,,,,,,,,
241036,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TELECOMUNIC",1,1,0,,,,,,,,
241037,"PROFESOR, EDUCACION SUPERIOR/COMERCIALIZACION",1,1,0,,,,,,,,
241038,"PROFESOR, EDUCACION SUPERIOR/CONSERVATORIO",1,1,0,,,,,,,,
241039,"PROFESOR, EDUCACION SUPERIOR/CONTABILIDAD",1,1,0,,,,,,,,
241040,"PROFESOR, EDUCACION SUPERIOR/COOPERATIVISMO",1,1,0,,,,,,,,
241041,"PROFESOR, EDUCACION SUPERIOR/CRIA DE GANADO",1,1,0,,,,,,,,
241042,"PROFESOR, EDUCACION SUPERIOR/DEMOGRAFIA",1,1,0,,,,,,,,
241043,"PROFESOR, EDUCACION SUPERIOR/DERECHO",1,1,0,,,,,,,,
241044,"PROFESOR, EDUCACION SUPERIOR/DIBUJO INDUSTRIAL",1,1,0,,,,,,,,
241045,"PROFESOR, EDUCACION SUPERIOR/DIETETICA",1,1,0,,,,,,,,
241046,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA",1,1,0,,,,,,,,
241047,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA DOMESTICA",1,1,0,,,,,,,,
241048,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA Y COMERCIO",1,1,0,,,,,,,,
241049,"PROFESOR, EDUCACION SUPERIOR/EDUCACION FISICA",1,1,0,,,,,,,,
241050,"PROFESOR, EDUCACION SUPERIOR/ELABORACION DE ALIMENTOS",1,1,0,,,,,,,,
241051,"PROFESOR, EDUCACION SUPERIOR/ENFERMERIA",1,1,0,,,,,,,,
241052,"PROFESOR, EDUCACION SUPERIOR/ENTOMOLOGIA",1,1,0,,,,,,,,
241053,"PROFESOR, EDUCACION SUPERIOR/ERGOTERAPIA",1,1,0,,,,,,,,
241054,"PROFESOR, EDUCACION SUPERIOR/ESCUELA DE POLICIA",1,1,0,,,,,,,,
241055,"PROFESOR, EDUCACION SUPERIOR/ESCULTURA",1,1,0,,,,,,,,
241056,"PROFESOR, EDUCACION SUPERIOR/ESPECIALIZADO EN COOP.AGRARIA,",1,1,0,,,,,,,,
241057,"PROFESOR, EDUCACION SUPERIOR/ESTADISTICA",1,1,0,,,,,,,,
241058,"PROFESOR, EDUCACION SUPERIOR/ESTUDIOS COMERCIALES",1,1,0,,,,,,,,
241059,"PROFESOR, EDUCACION SUPERIOR/ESTUDIOS INTERNACIONALES",1,1,0,,,,,,,,
